case:concept:name,concept:name,time:timestamp,event_nr,label
427,A,2024-01-31 08:16:00,19,1
427,end,2024-01-31 08:47:00,20,1
527,start,2024-01-31 00:05:00,1,1
527,F,2024-01-31 00:14:00,2,1
527,H,2024-01-31 00:23:00,3,1
527,K,2024-01-31 00:30:00,4,1
527,F,2024-01-31 01:20:00,5,1
527,G,2024-01-31 01:39:00,6,1
527,H,2024-01-31 02:01:00,7,1
527,U,2024-01-31 02:59:00,8,1
527,C,2024-01-31 03:46:00,9,1
527,B,2024-01-31 03:58:00,10,1
527,L,2024-01-31 04:38:00,11,1
527,D,2024-01-31 05:23:00,12,1
527,F,2024-01-31 06:10:00,13,1
527,I,2024-01-31 06:12:00,14,1
527,N,2024-01-31 06:34:00,15,1
527,I,2024-01-31 07:28:00,16,1
527,R,2024-01-31 07:44:00,17,1
527,G,2024-01-31 08:03:00,18,1
527,A,2024-01-31 08:16:00,19,1
527,end,2024-01-31 08:47:00,20,1
627,start,2024-01-31 00:05:00,1,1
627,F,2024-01-31 00:14:00,2,1
627,H,2024-01-31 00:23:00,3,1
627,K,2024-01-31 00:30:00,4,1
627,F,2024-01-31 01:20:00,5,1
627,G,2024-01-31 01:39:00,6,1
627,H,2024-01-31 02:01:00,7,1
627,U,2024-01-31 02:59:00,8,1
627,C,2024-01-31 03:46:00,9,1
627,B,2024-01-31 03:58:00,10,1
627,L,2024-01-31 04:38:00,11,1
627,D,2024-01-31 05:23:00,12,1
627,F,2024-01-31 06:10:00,13,1
627,I,2024-01-31 06:12:00,14,1
627,N,2024-01-31 06:34:00,15,1
627,I,2024-01-31 07:28:00,16,1
627,R,2024-01-31 07:44:00,17,1
627,G,2024-01-31 08:03:00,18,1
627,A,2024-01-31 08:16:00,19,1
627,end,2024-01-31 08:47:00,20,1
28,start,2024-01-31 00:26:00,1,1
28,C,2024-01-31 01:24:00,2,1
28,A,2024-01-31 01:29:00,3,1
28,N,2024-01-31 02:19:00,4,1
28,U,2024-01-31 03:14:00,5,1
28,T,2024-01-31 03:25:00,6,1
28,I,2024-01-31 04:21:00,7,1
28,Q,2024-01-31 04:43:00,8,1
28,S,2024-01-31 05:43:00,9,1
28,K,2024-01-31 06:18:00,10,1
28,B,2024-01-31 07:03:00,11,1
28,S,2024-01-31 07:10:00,12,1
28,H,2024-01-31 07:34:00,13,1
28,C,2024-01-31 08:29:00,14,1
28,I,2024-01-31 09:20:00,15,1
28,F,2024-01-31 10:20:00,16,1
28,S,2024-01-31 10:41:00,17,1
28,end,2024-01-31 10:44:00,18,1
128,start,2024-01-31 00:26:00,1,1
128,C,2024-01-31 01:24:00,2,1
128,A,2024-01-31 01:29:00,3,1
128,N,2024-01-31 02:19:00,4,1
128,U,2024-01-31 03:14:00,5,1
128,T,2024-01-31 03:25:00,6,1
128,I,2024-01-31 04:21:00,7,1
128,Q,2024-01-31 04:43:00,8,1
128,S,2024-01-31 05:43:00,9,1
128,K,2024-01-31 06:18:00,10,1
128,B,2024-01-31 07:03:00,11,1
128,S,2024-01-31 07:10:00,12,1
128,H,2024-01-31 07:34:00,13,1
128,C,2024-01-31 08:29:00,14,1
128,I,2024-01-31 09:20:00,15,1
128,F,2024-01-31 10:20:00,16,1
128,S,2024-01-31 10:41:00,17,1
128,end,2024-01-31 10:44:00,18,1
228,start,2024-01-31 00:26:00,1,1
228,C,2024-01-31 01:24:00,2,1
228,A,2024-01-31 01:29:00,3,1
228,N,2024-01-31 02:19:00,4,1
228,U,2024-01-31 03:14:00,5,1
228,T,2024-01-31 03:25:00,6,1
228,I,2024-01-31 04:21:00,7,1
228,Q,2024-01-31 04:43:00,8,1
228,S,2024-01-31 05:43:00,9,1
228,K,2024-01-31 06:18:00,10,1
228,B,2024-01-31 07:03:00,11,1
228,S,2024-01-31 07:10:00,12,1
228,H,2024-01-31 07:34:00,13,1
228,C,2024-01-31 08:29:00,14,1
228,I,2024-01-31 09:20:00,15,1
228,F,2024-01-31 10:20:00,16,1
228,S,2024-01-31 10:41:00,17,1
228,end,2024-01-31 10:44:00,18,1
328,start,2024-01-31 00:26:00,1,1
328,C,2024-01-31 01:24:00,2,1
328,A,2024-01-31 01:29:00,3,1
328,N,2024-01-31 02:19:00,4,1
328,U,2024-01-31 03:14:00,5,1
328,T,2024-01-31 03:25:00,6,1
328,I,2024-01-31 04:21:00,7,1
328,Q,2024-01-31 04:43:00,8,1
328,S,2024-01-31 05:43:00,9,1
328,K,2024-01-31 06:18:00,10,1
328,B,2024-01-31 07:03:00,11,1
328,S,2024-01-31 07:10:00,12,1
328,H,2024-01-31 07:34:00,13,1
328,C,2024-01-31 08:29:00,14,1
328,I,2024-01-31 09:20:00,15,1
328,F,2024-01-31 10:20:00,16,1
328,S,2024-01-31 10:41:00,17,1
328,end,2024-01-31 10:44:00,18,1
428,start,2024-01-31 00:26:00,1,1
428,C,2024-01-31 01:24:00,2,1
428,A,2024-01-31 01:29:00,3,1
428,N,2024-01-31 02:19:00,4,1
428,U,2024-01-31 03:14:00,5,1
428,T,2024-01-31 03:25:00,6,1
428,I,2024-01-31 04:21:00,7,1
428,Q,2024-01-31 04:43:00,8,1
428,S,2024-01-31 05:43:00,9,1
428,K,2024-01-31 06:18:00,10,1
428,B,2024-01-31 07:03:00,11,1
428,S,2024-01-31 07:10:00,12,1
428,H,2024-01-31 07:34:00,13,1
428,C,2024-01-31 08:29:00,14,1
428,I,2024-01-31 09:20:00,15,1
428,F,2024-01-31 10:20:00,16,1
428,S,2024-01-31 10:41:00,17,1
428,end,2024-01-31 10:44:00,18,1
528,start,2024-01-31 00:26:00,1,1
528,C,2024-01-31 01:24:00,2,1
528,A,2024-01-31 01:29:00,3,1
528,N,2024-01-31 02:19:00,4,1
528,U,2024-01-31 03:14:00,5,1
528,T,2024-01-31 03:25:00,6,1
528,I,2024-01-31 04:21:00,7,1
528,Q,2024-01-31 04:43:00,8,1
528,S,2024-01-31 05:43:00,9,1
528,K,2024-01-31 06:18:00,10,1
528,B,2024-01-31 07:03:00,11,1
528,S,2024-01-31 07:10:00,12,1
528,H,2024-01-31 07:34:00,13,1
528,C,2024-01-31 08:29:00,14,1
528,I,2024-01-31 09:20:00,15,1
528,F,2024-01-31 10:20:00,16,1
528,S,2024-01-31 10:41:00,17,1
528,end,2024-01-31 10:44:00,18,1
628,start,2024-01-31 00:26:00,1,1
628,C,2024-01-31 01:24:00,2,1
628,A,2024-01-31 01:29:00,3,1
628,N,2024-01-31 02:19:00,4,1
628,U,2024-01-31 03:14:00,5,1
628,T,2024-01-31 03:25:00,6,1
628,I,2024-01-31 04:21:00,7,1
628,Q,2024-01-31 04:43:00,8,1
628,S,2024-01-31 05:43:00,9,1
628,K,2024-01-31 06:18:00,10,1
628,B,2024-01-31 07:03:00,11,1
628,S,2024-01-31 07:10:00,12,1
628,H,2024-01-31 07:34:00,13,1
628,C,2024-01-31 08:29:00,14,1
628,I,2024-01-31 09:20:00,15,1
628,F,2024-01-31 10:20:00,16,1
628,S,2024-01-31 10:41:00,17,1
628,end,2024-01-31 10:44:00,18,1
728,start,2024-01-31 00:26:00,1,1
728,C,2024-01-31 01:24:00,2,1
728,A,2024-01-31 01:29:00,3,1
728,N,2024-01-31 02:19:00,4,1
728,U,2024-01-31 03:14:00,5,1
728,T,2024-01-31 03:25:00,6,1
728,I,2024-01-31 04:21:00,7,1
728,Q,2024-01-31 04:43:00,8,1
728,S,2024-01-31 05:43:00,9,1
728,K,2024-01-31 06:18:00,10,1
728,B,2024-01-31 07:03:00,11,1
728,S,2024-01-31 07:10:00,12,1
728,H,2024-01-31 07:34:00,13,1
728,C,2024-01-31 08:29:00,14,1
728,I,2024-01-31 09:20:00,15,1
728,F,2024-01-31 10:20:00,16,1
728,S,2024-01-31 10:41:00,17,1
728,end,2024-01-31 10:44:00,18,1
828,start,2024-01-31 00:26:00,1,1
828,C,2024-01-31 01:24:00,2,1
828,A,2024-01-31 01:29:00,3,1
828,N,2024-01-31 02:19:00,4,1
828,U,2024-01-31 03:14:00,5,1
828,T,2024-01-31 03:25:00,6,1
828,I,2024-01-31 04:21:00,7,1
828,Q,2024-01-31 04:43:00,8,1
828,S,2024-01-31 05:43:00,9,1
828,K,2024-01-31 06:18:00,10,1
828,B,2024-01-31 07:03:00,11,1
828,S,2024-01-31 07:10:00,12,1
828,H,2024-01-31 07:34:00,13,1
828,C,2024-01-31 08:29:00,14,1
828,I,2024-01-31 09:20:00,15,1
828,F,2024-01-31 10:20:00,16,1
828,S,2024-01-31 10:41:00,17,1
828,end,2024-01-31 10:44:00,18,1
928,start,2024-01-31 00:26:00,1,1
928,C,2024-01-31 01:24:00,2,1
928,A,2024-01-31 01:29:00,3,1
928,N,2024-01-31 02:19:00,4,1
928,U,2024-01-31 03:14:00,5,1
928,T,2024-01-31 03:25:00,6,1
928,I,2024-01-31 04:21:00,7,1
928,Q,2024-01-31 04:43:00,8,1
928,S,2024-01-31 05:43:00,9,1
928,K,2024-01-31 06:18:00,10,1
928,B,2024-01-31 07:03:00,11,1
928,S,2024-01-31 07:10:00,12,1
928,H,2024-01-31 07:34:00,13,1
928,C,2024-01-31 08:29:00,14,1
928,I,2024-01-31 09:20:00,15,1
928,F,2024-01-31 10:20:00,16,1
928,S,2024-01-31 10:41:00,17,1
928,end,2024-01-31 10:44:00,18,1
29,start,2024-01-31 00:04:00,1,0
29,J,2024-01-31 00:58:00,2,0
29,S,2024-01-31 01:53:00,3,0
29,N,2024-01-31 01:59:00,4,0
29,P,2024-01-31 02:06:00,5,0
29,B,2024-01-31 03:02:00,6,0
29,E,2024-01-31 03:46:00,7,0
29,N,2024-01-31 03:59:00,8,0
29,M,2024-01-31 04:08:00,9,0
29,N,2024-01-31 04:20:00,10,0
29,D,2024-01-31 05:11:00,11,0
29,O,2024-01-31 05:27:00,12,0
29,I,2024-01-31 05:55:00,13,0
29,I,2024-01-31 06:00:00,14,0
29,end,2024-01-31 06:08:00,15,0
129,start,2024-01-31 00:04:00,1,0
129,J,2024-01-31 00:58:00,2,0
129,S,2024-01-31 01:53:00,3,0
129,N,2024-01-31 01:59:00,4,0
129,P,2024-01-31 02:06:00,5,0
129,B,2024-01-31 03:02:00,6,0
129,E,2024-01-31 03:46:00,7,0
129,N,2024-01-31 03:59:00,8,0
129,M,2024-01-31 04:08:00,9,0
129,N,2024-01-31 04:20:00,10,0
129,D,2024-01-31 05:11:00,11,0
129,O,2024-01-31 05:27:00,12,0
129,I,2024-01-31 05:55:00,13,0
129,I,2024-01-31 06:00:00,14,0
129,end,2024-01-31 06:08:00,15,0
30,start,2024-01-31 00:12:00,1,0
30,P,2024-01-31 00:50:00,2,0
30,J,2024-01-31 01:17:00,3,0
30,H,2024-01-31 01:41:00,4,0
30,B,2024-01-31 02:39:00,5,0
30,F,2024-01-31 02:42:00,6,0
30,C,2024-01-31 02:56:00,7,0
30,F,2024-01-31 03:32:00,8,0
30,G,2024-01-31 03:35:00,9,0
30,G,2024-01-31 04:19:00,10,0
30,A,2024-01-31 05:05:00,11,0
30,L,2024-01-31 05:30:00,12,0
30,K,2024-01-31 06:04:00,13,0
30,E,2024-01-31 06:11:00,14,0
30,end,2024-01-31 07:02:00,15,0
130,start,2024-01-31 00:12:00,1,0
130,P,2024-01-31 00:50:00,2,0
130,J,2024-01-31 01:17:00,3,0
130,H,2024-01-31 01:41:00,4,0
130,B,2024-01-31 02:39:00,5,0
130,F,2024-01-31 02:42:00,6,0
130,C,2024-01-31 02:56:00,7,0
130,F,2024-01-31 03:32:00,8,0
130,G,2024-01-31 03:35:00,9,0
130,G,2024-01-31 04:19:00,10,0
130,A,2024-01-31 05:05:00,11,0
130,L,2024-01-31 05:30:00,12,0
130,K,2024-01-31 06:04:00,13,0
130,E,2024-01-31 06:11:00,14,0
130,end,2024-01-31 07:02:00,15,0
230,start,2024-01-31 00:12:00,1,0
230,P,2024-01-31 00:50:00,2,0
230,J,2024-01-31 01:17:00,3,0
230,H,2024-01-31 01:41:00,4,0
230,B,2024-01-31 02:39:00,5,0
230,F,2024-01-31 02:42:00,6,0
230,C,2024-01-31 02:56:00,7,0
230,F,2024-01-31 03:32:00,8,0
230,G,2024-01-31 03:35:00,9,0
230,G,2024-01-31 04:19:00,10,0
230,A,2024-01-31 05:05:00,11,0
230,L,2024-01-31 05:30:00,12,0
230,K,2024-01-31 06:04:00,13,0
230,E,2024-01-31 06:11:00,14,0
230,end,2024-01-31 07:02:00,15,0
330,start,2024-01-31 00:12:00,1,0
330,P,2024-01-31 00:50:00,2,0
330,J,2024-01-31 01:17:00,3,0
330,H,2024-01-31 01:41:00,4,0
330,B,2024-01-31 02:39:00,5,0
330,F,2024-01-31 02:42:00,6,0
330,C,2024-01-31 02:56:00,7,0
330,F,2024-01-31 03:32:00,8,0
330,G,2024-01-31 03:35:00,9,0
330,G,2024-01-31 04:19:00,10,0
330,A,2024-01-31 05:05:00,11,0
330,L,2024-01-31 05:30:00,12,0
330,K,2024-01-31 06:04:00,13,0
330,E,2024-01-31 06:11:00,14,0
330,end,2024-01-31 07:02:00,15,0
430,start,2024-01-31 00:12:00,1,0
430,P,2024-01-31 00:50:00,2,0
430,J,2024-01-31 01:17:00,3,0
430,H,2024-01-31 01:41:00,4,0
430,B,2024-01-31 02:39:00,5,0
430,F,2024-01-31 02:42:00,6,0
430,C,2024-01-31 02:56:00,7,0
430,F,2024-01-31 03:32:00,8,0
430,G,2024-01-31 03:35:00,9,0
430,G,2024-01-31 04:19:00,10,0
430,A,2024-01-31 05:05:00,11,0
430,L,2024-01-31 05:30:00,12,0
430,K,2024-01-31 06:04:00,13,0
430,E,2024-01-31 06:11:00,14,0
430,end,2024-01-31 07:02:00,15,0
31,start,2024-01-31 00:04:00,1,0
31,S,2024-01-31 00:30:00,2,0
31,A,2024-01-31 01:17:00,3,0
31,E,2024-01-31 02:07:00,4,0
31,O,2024-01-31 02:08:00,5,0
31,T,2024-01-31 02:10:00,6,0
31,R,2024-01-31 02:22:00,7,0
31,N,2024-01-31 02:48:00,8,0
31,J,2024-01-31 03:18:00,9,0
31,E,2024-01-31 04:13:00,10,0
31,N,2024-01-31 04:56:00,11,0
31,E,2024-01-31 05:45:00,12,0
31,K,2024-01-31 06:14:00,13,0
31,T,2024-01-31 07:03:00,14,0
31,C,2024-01-31 07:55:00,15,0
31,B,2024-01-31 08:10:00,16,0
31,O,2024-01-31 08:44:00,17,0
31,P,2024-01-31 09:07:00,18,0
31,H,2024-01-31 09:12:00,19,0
31,end,2024-01-31 10:08:00,20,0
131,start,2024-01-31 00:04:00,1,0
131,S,2024-01-31 00:30:00,2,0
131,A,2024-01-31 01:17:00,3,0
131,E,2024-01-31 02:07:00,4,0
131,O,2024-01-31 02:08:00,5,0
131,T,2024-01-31 02:10:00,6,0
131,R,2024-01-31 02:22:00,7,0
131,N,2024-01-31 02:48:00,8,0
131,J,2024-01-31 03:18:00,9,0
131,E,2024-01-31 04:13:00,10,0
131,N,2024-01-31 04:56:00,11,0
131,E,2024-01-31 05:45:00,12,0
131,K,2024-01-31 06:14:00,13,0
131,T,2024-01-31 07:03:00,14,0
131,C,2024-01-31 07:55:00,15,0
131,B,2024-01-31 08:10:00,16,0
131,O,2024-01-31 08:44:00,17,0
131,P,2024-01-31 09:07:00,18,0
131,H,2024-01-31 09:12:00,19,0
131,end,2024-01-31 10:08:00,20,0
231,start,2024-01-31 00:04:00,1,0
231,S,2024-01-31 00:30:00,2,0
231,A,2024-01-31 01:17:00,3,0
231,E,2024-01-31 02:07:00,4,0
231,O,2024-01-31 02:08:00,5,0
231,T,2024-01-31 02:10:00,6,0
231,R,2024-01-31 02:22:00,7,0
231,N,2024-01-31 02:48:00,8,0
231,J,2024-01-31 03:18:00,9,0
231,E,2024-01-31 04:13:00,10,0
231,N,2024-01-31 04:56:00,11,0
231,E,2024-01-31 05:45:00,12,0
231,K,2024-01-31 06:14:00,13,0
231,T,2024-01-31 07:03:00,14,0
231,C,2024-01-31 07:55:00,15,0
231,B,2024-01-31 08:10:00,16,0
231,O,2024-01-31 08:44:00,17,0
231,P,2024-01-31 09:07:00,18,0
231,H,2024-01-31 09:12:00,19,0
231,end,2024-01-31 10:08:00,20,0
331,start,2024-01-31 00:04:00,1,0
331,S,2024-01-31 00:30:00,2,0
331,A,2024-01-31 01:17:00,3,0
331,E,2024-01-31 02:07:00,4,0
331,O,2024-01-31 02:08:00,5,0
331,T,2024-01-31 02:10:00,6,0
331,R,2024-01-31 02:22:00,7,0
331,N,2024-01-31 02:48:00,8,0
331,J,2024-01-31 03:18:00,9,0
331,E,2024-01-31 04:13:00,10,0
331,N,2024-01-31 04:56:00,11,0
331,E,2024-01-31 05:45:00,12,0
331,K,2024-01-31 06:14:00,13,0
331,T,2024-01-31 07:03:00,14,0
331,C,2024-01-31 07:55:00,15,0
331,B,2024-01-31 08:10:00,16,0
331,O,2024-01-31 08:44:00,17,0
331,P,2024-01-31 09:07:00,18,0
331,H,2024-01-31 09:12:00,19,0
331,end,2024-01-31 10:08:00,20,0
431,start,2024-01-31 00:04:00,1,0
431,S,2024-01-31 00:30:00,2,0
431,A,2024-01-31 01:17:00,3,0
431,E,2024-01-31 02:07:00,4,0
431,O,2024-01-31 02:08:00,5,0
431,T,2024-01-31 02:10:00,6,0
431,R,2024-01-31 02:22:00,7,0
431,N,2024-01-31 02:48:00,8,0
431,J,2024-01-31 03:18:00,9,0
431,E,2024-01-31 04:13:00,10,0
431,N,2024-01-31 04:56:00,11,0
431,E,2024-01-31 05:45:00,12,0
431,K,2024-01-31 06:14:00,13,0
431,T,2024-01-31 07:03:00,14,0
431,C,2024-01-31 07:55:00,15,0
431,B,2024-01-31 08:10:00,16,0
431,O,2024-01-31 08:44:00,17,0
431,P,2024-01-31 09:07:00,18,0
431,H,2024-01-31 09:12:00,19,0
431,end,2024-01-31 10:08:00,20,0
531,start,2024-01-31 00:04:00,1,0
531,S,2024-01-31 00:30:00,2,0
531,A,2024-01-31 01:17:00,3,0
531,E,2024-01-31 02:07:00,4,0
531,O,2024-01-31 02:08:00,5,0
531,T,2024-01-31 02:10:00,6,0
531,R,2024-01-31 02:22:00,7,0
531,N,2024-01-31 02:48:00,8,0
531,J,2024-01-31 03:18:00,9,0
531,E,2024-01-31 04:13:00,10,0
531,N,2024-01-31 04:56:00,11,0
531,E,2024-01-31 05:45:00,12,0
531,K,2024-01-31 06:14:00,13,0
531,T,2024-01-31 07:03:00,14,0
531,C,2024-01-31 07:55:00,15,0
531,B,2024-01-31 08:10:00,16,0
531,O,2024-01-31 08:44:00,17,0
531,P,2024-01-31 09:07:00,18,0
531,H,2024-01-31 09:12:00,19,0
531,end,2024-01-31 10:08:00,20,0
631,start,2024-01-31 00:04:00,1,0
631,S,2024-01-31 00:30:00,2,0
631,A,2024-01-31 01:17:00,3,0
631,E,2024-01-31 02:07:00,4,0
631,O,2024-01-31 02:08:00,5,0
631,T,2024-01-31 02:10:00,6,0
631,R,2024-01-31 02:22:00,7,0
631,N,2024-01-31 02:48:00,8,0
631,J,2024-01-31 03:18:00,9,0
631,E,2024-01-31 04:13:00,10,0
631,N,2024-01-31 04:56:00,11,0
631,E,2024-01-31 05:45:00,12,0
631,K,2024-01-31 06:14:00,13,0
631,T,2024-01-31 07:03:00,14,0
631,C,2024-01-31 07:55:00,15,0
631,B,2024-01-31 08:10:00,16,0
631,O,2024-01-31 08:44:00,17,0
631,P,2024-01-31 09:07:00,18,0
631,H,2024-01-31 09:12:00,19,0
631,end,2024-01-31 10:08:00,20,0
731,start,2024-01-31 00:04:00,1,0
731,S,2024-01-31 00:30:00,2,0
731,A,2024-01-31 01:17:00,3,0
731,E,2024-01-31 02:07:00,4,0
731,O,2024-01-31 02:08:00,5,0
731,T,2024-01-31 02:10:00,6,0
731,R,2024-01-31 02:22:00,7,0
731,N,2024-01-31 02:48:00,8,0
731,J,2024-01-31 03:18:00,9,0
731,E,2024-01-31 04:13:00,10,0
731,N,2024-01-31 04:56:00,11,0
731,E,2024-01-31 05:45:00,12,0
731,K,2024-01-31 06:14:00,13,0
731,T,2024-01-31 07:03:00,14,0
731,C,2024-01-31 07:55:00,15,0
731,B,2024-01-31 08:10:00,16,0
731,O,2024-01-31 08:44:00,17,0
731,P,2024-01-31 09:07:00,18,0
731,H,2024-01-31 09:12:00,19,0
731,end,2024-01-31 10:08:00,20,0
831,start,2024-01-31 00:04:00,1,0
831,S,2024-01-31 00:30:00,2,0
831,A,2024-01-31 01:17:00,3,0
831,E,2024-01-31 02:07:00,4,0
831,O,2024-01-31 02:08:00,5,0
831,T,2024-01-31 02:10:00,6,0
831,R,2024-01-31 02:22:00,7,0
831,N,2024-01-31 02:48:00,8,0
831,J,2024-01-31 03:18:00,9,0
831,E,2024-01-31 04:13:00,10,0
831,N,2024-01-31 04:56:00,11,0
831,E,2024-01-31 05:45:00,12,0
831,K,2024-01-31 06:14:00,13,0
831,T,2024-01-31 07:03:00,14,0
831,C,2024-01-31 07:55:00,15,0
831,B,2024-01-31 08:10:00,16,0
831,O,2024-01-31 08:44:00,17,0
831,P,2024-01-31 09:07:00,18,0
831,H,2024-01-31 09:12:00,19,0
831,end,2024-01-31 10:08:00,20,0
931,start,2024-01-31 00:04:00,1,0
931,S,2024-01-31 00:30:00,2,0
931,A,2024-01-31 01:17:00,3,0
931,E,2024-01-31 02:07:00,4,0
931,O,2024-01-31 02:08:00,5,0
931,T,2024-01-31 02:10:00,6,0
931,R,2024-01-31 02:22:00,7,0
931,N,2024-01-31 02:48:00,8,0
931,J,2024-01-31 03:18:00,9,0
931,E,2024-01-31 04:13:00,10,0
931,N,2024-01-31 04:56:00,11,0
931,E,2024-01-31 05:45:00,12,0
931,K,2024-01-31 06:14:00,13,0
931,T,2024-01-31 07:03:00,14,0
931,C,2024-01-31 07:55:00,15,0
931,B,2024-01-31 08:10:00,16,0
931,O,2024-01-31 08:44:00,17,0
931,P,2024-01-31 09:07:00,18,0
931,H,2024-01-31 09:12:00,19,0
931,end,2024-01-31 10:08:00,20,0
1031,start,2024-01-31 00:04:00,1,0
1031,S,2024-01-31 00:30:00,2,0
1031,A,2024-01-31 01:17:00,3,0
1031,E,2024-01-31 02:07:00,4,0
1031,O,2024-01-31 02:08:00,5,0
1031,T,2024-01-31 02:10:00,6,0
1031,R,2024-01-31 02:22:00,7,0
1031,N,2024-01-31 02:48:00,8,0
1031,J,2024-01-31 03:18:00,9,0
1031,E,2024-01-31 04:13:00,10,0
1031,N,2024-01-31 04:56:00,11,0
1031,E,2024-01-31 05:45:00,12,0
1031,K,2024-01-31 06:14:00,13,0
1031,T,2024-01-31 07:03:00,14,0
1031,C,2024-01-31 07:55:00,15,0
1031,B,2024-01-31 08:10:00,16,0
1031,O,2024-01-31 08:44:00,17,0
1031,P,2024-01-31 09:07:00,18,0
1031,H,2024-01-31 09:12:00,19,0
1031,end,2024-01-31 10:08:00,20,0
32,start,2024-01-31 00:00:00,1,1
32,N,2024-01-31 00:36:00,2,1
32,A,2024-01-31 00:47:00,3,1
32,M,2024-01-31 01:41:00,4,1
32,T,2024-01-31 02:17:00,5,1
32,M,2024-01-31 02:30:00,6,1
32,I,2024-01-31 03:09:00,7,1
32,E,2024-01-31 03:42:00,8,1
32,P,2024-01-31 03:55:00,9,1
32,J,2024-01-31 04:32:00,10,1
32,O,2024-01-31 05:30:00,11,1
32,G,2024-01-31 06:17:00,12,1
32,F,2024-01-31 06:35:00,13,1
32,M,2024-01-31 07:13:00,14,1
32,D,2024-01-31 07:54:00,15,1
32,J,2024-01-31 08:26:00,16,1
32,R,2024-01-31 08:31:00,17,1
32,end,2024-01-31 09:16:00,18,1
132,start,2024-01-31 00:00:00,1,1
132,N,2024-01-31 00:36:00,2,1
132,A,2024-01-31 00:47:00,3,1
132,M,2024-01-31 01:41:00,4,1
132,T,2024-01-31 02:17:00,5,1
132,M,2024-01-31 02:30:00,6,1
132,I,2024-01-31 03:09:00,7,1
132,E,2024-01-31 03:42:00,8,1
132,P,2024-01-31 03:55:00,9,1
132,J,2024-01-31 04:32:00,10,1
132,O,2024-01-31 05:30:00,11,1
132,G,2024-01-31 06:17:00,12,1
132,F,2024-01-31 06:35:00,13,1
132,M,2024-01-31 07:13:00,14,1
132,D,2024-01-31 07:54:00,15,1
132,J,2024-01-31 08:26:00,16,1
132,R,2024-01-31 08:31:00,17,1
132,end,2024-01-31 09:16:00,18,1
232,start,2024-01-31 00:00:00,1,1
232,N,2024-01-31 00:36:00,2,1
232,A,2024-01-31 00:47:00,3,1
232,M,2024-01-31 01:41:00,4,1
232,T,2024-01-31 02:17:00,5,1
232,M,2024-01-31 02:30:00,6,1
232,I,2024-01-31 03:09:00,7,1
232,E,2024-01-31 03:42:00,8,1
232,P,2024-01-31 03:55:00,9,1
232,J,2024-01-31 04:32:00,10,1
232,O,2024-01-31 05:30:00,11,1
232,G,2024-01-31 06:17:00,12,1
232,F,2024-01-31 06:35:00,13,1
232,M,2024-01-31 07:13:00,14,1
232,D,2024-01-31 07:54:00,15,1
232,J,2024-01-31 08:26:00,16,1
232,R,2024-01-31 08:31:00,17,1
232,end,2024-01-31 09:16:00,18,1
332,start,2024-01-31 00:00:00,1,1
332,N,2024-01-31 00:36:00,2,1
332,A,2024-01-31 00:47:00,3,1
332,M,2024-01-31 01:41:00,4,1
332,T,2024-01-31 02:17:00,5,1
332,M,2024-01-31 02:30:00,6,1
332,I,2024-01-31 03:09:00,7,1
332,E,2024-01-31 03:42:00,8,1
332,P,2024-01-31 03:55:00,9,1
332,J,2024-01-31 04:32:00,10,1
332,O,2024-01-31 05:30:00,11,1
332,G,2024-01-31 06:17:00,12,1
332,F,2024-01-31 06:35:00,13,1
332,M,2024-01-31 07:13:00,14,1
332,D,2024-01-31 07:54:00,15,1
332,J,2024-01-31 08:26:00,16,1
332,R,2024-01-31 08:31:00,17,1
332,end,2024-01-31 09:16:00,18,1
432,start,2024-01-31 00:00:00,1,1
432,N,2024-01-31 00:36:00,2,1
432,A,2024-01-31 00:47:00,3,1
432,M,2024-01-31 01:41:00,4,1
432,T,2024-01-31 02:17:00,5,1
432,M,2024-01-31 02:30:00,6,1
432,I,2024-01-31 03:09:00,7,1
432,E,2024-01-31 03:42:00,8,1
432,P,2024-01-31 03:55:00,9,1
432,J,2024-01-31 04:32:00,10,1
432,O,2024-01-31 05:30:00,11,1
432,G,2024-01-31 06:17:00,12,1
432,F,2024-01-31 06:35:00,13,1
432,M,2024-01-31 07:13:00,14,1
432,D,2024-01-31 07:54:00,15,1
432,J,2024-01-31 08:26:00,16,1
432,R,2024-01-31 08:31:00,17,1
432,end,2024-01-31 09:16:00,18,1
532,start,2024-01-31 00:00:00,1,1
532,N,2024-01-31 00:36:00,2,1
532,A,2024-01-31 00:47:00,3,1
532,M,2024-01-31 01:41:00,4,1
532,T,2024-01-31 02:17:00,5,1
532,M,2024-01-31 02:30:00,6,1
532,I,2024-01-31 03:09:00,7,1
532,E,2024-01-31 03:42:00,8,1
532,P,2024-01-31 03:55:00,9,1
532,J,2024-01-31 04:32:00,10,1
532,O,2024-01-31 05:30:00,11,1
532,G,2024-01-31 06:17:00,12,1
532,F,2024-01-31 06:35:00,13,1
532,M,2024-01-31 07:13:00,14,1
532,D,2024-01-31 07:54:00,15,1
532,J,2024-01-31 08:26:00,16,1
532,R,2024-01-31 08:31:00,17,1
532,end,2024-01-31 09:16:00,18,1
632,start,2024-01-31 00:00:00,1,1
632,N,2024-01-31 00:36:00,2,1
632,A,2024-01-31 00:47:00,3,1
632,M,2024-01-31 01:41:00,4,1
632,T,2024-01-31 02:17:00,5,1
632,M,2024-01-31 02:30:00,6,1
632,I,2024-01-31 03:09:00,7,1
632,E,2024-01-31 03:42:00,8,1
632,P,2024-01-31 03:55:00,9,1
