case:concept:name,concept:name,time:timestamp,event_nr,label
238,P,2024-01-31 02:38:00,8,0
238,L,2024-01-31 02:42:00,9,0
238,U,2024-01-31 02:46:00,10,0
238,K,2024-01-31 03:22:00,11,0
238,B,2024-01-31 03:53:00,12,0
238,O,2024-01-31 04:52:00,13,0
238,A,2024-01-31 05:48:00,14,0
238,S,2024-01-31 06:25:00,15,0
238,J,2024-01-31 06:42:00,16,0
238,B,2024-01-31 06:45:00,17,0
238,D,2024-01-31 06:56:00,18,0
238,Q,2024-01-31 07:32:00,19,0
238,end,2024-01-31 08:17:00,20,0
438,start,2024-01-31 00:03:00,1,0
438,Q,2024-01-31 00:24:00,2,0
438,S,2024-01-31 00:43:00,3,0
438,P,2024-01-31 00:52:00,4,0
438,J,2024-01-31 00:57:00,5,0
438,L,2024-01-31 01:29:00,6,0
438,R,2024-01-31 01:47:00,7,0
438,P,2024-01-31 02:38:00,8,0
438,L,2024-01-31 02:42:00,9,0
438,U,2024-01-31 02:46:00,10,0
438,K,2024-01-31 03:22:00,11,0
438,B,2024-01-31 03:53:00,12,0
438,O,2024-01-31 04:52:00,13,0
438,A,2024-01-31 05:48:00,14,0
438,S,2024-01-31 06:25:00,15,0
438,J,2024-01-31 06:42:00,16,0
438,B,2024-01-31 06:45:00,17,0
438,D,2024-01-31 06:56:00,18,0
438,Q,2024-01-31 07:32:00,19,0
438,end,2024-01-31 08:17:00,20,0
39,start,2024-01-31 00:17:00,1,0
39,G,2024-01-31 00:31:00,2,0
39,O,2024-01-31 01:08:00,3,0
39,O,2024-01-31 01:36:00,4,0
39,O,2024-01-31 02:34:00,5,0
39,P,2024-01-31 02:41:00,6,0
39,E,2024-01-31 03:15:00,7,0
39,S,2024-01-31 03:59:00,8,0
39,K,2024-01-31 04:42:00,9,0
39,M,2024-01-31 05:42:00,10,0
39,I,2024-01-31 06:39:00,11,0
39,F,2024-01-31 06:48:00,12,0
39,C,2024-01-31 07:01:00,13,0
39,M,2024-01-31 07:42:00,14,0
39,K,2024-01-31 08:04:00,15,0
39,K,2024-01-31 09:03:00,16,0
39,K,2024-01-31 09:05:00,17,0
39,D,2024-01-31 10:01:00,18,0
39,C,2024-01-31 11:01:00,19,0
39,P,2024-01-31 11:09:00,20,0
39,A,2024-01-31 11:32:00,21,0
39,end,2024-01-31 12:19:00,22,0
239,start,2024-01-31 00:17:00,1,0
239,G,2024-01-31 00:31:00,2,0
239,O,2024-01-31 01:08:00,3,0
239,O,2024-01-31 01:36:00,4,0
239,O,2024-01-31 02:34:00,5,0
239,P,2024-01-31 02:41:00,6,0
239,E,2024-01-31 03:15:00,7,0
239,S,2024-01-31 03:59:00,8,0
239,K,2024-01-31 04:42:00,9,0
239,M,2024-01-31 05:42:00,10,0
239,I,2024-01-31 06:39:00,11,0
239,F,2024-01-31 06:48:00,12,0
239,C,2024-01-31 07:01:00,13,0
239,M,2024-01-31 07:42:00,14,0
239,K,2024-01-31 08:04:00,15,0
239,K,2024-01-31 09:03:00,16,0
239,K,2024-01-31 09:05:00,17,0
239,D,2024-01-31 10:01:00,18,0
239,C,2024-01-31 11:01:00,19,0
239,P,2024-01-31 11:09:00,20,0
239,A,2024-01-31 11:32:00,21,0
239,end,2024-01-31 12:19:00,22,0
439,start,2024-01-31 00:17:00,1,0
439,G,2024-01-31 00:31:00,2,0
439,O,2024-01-31 01:08:00,3,0
439,O,2024-01-31 01:36:00,4,0
439,O,2024-01-31 02:34:00,5,0
439,P,2024-01-31 02:41:00,6,0
439,E,2024-01-31 03:15:00,7,0
439,S,2024-01-31 03:59:00,8,0
439,K,2024-01-31 04:42:00,9,0
439,M,2024-01-31 05:42:00,10,0
439,I,2024-01-31 06:39:00,11,0
439,F,2024-01-31 06:48:00,12,0
439,C,2024-01-31 07:01:00,13,0
439,M,2024-01-31 07:42:00,14,0
439,K,2024-01-31 08:04:00,15,0
439,K,2024-01-31 09:03:00,16,0
439,K,2024-01-31 09:05:00,17,0
439,D,2024-01-31 10:01:00,18,0
439,C,2024-01-31 11:01:00,19,0
439,P,2024-01-31 11:09:00,20,0
439,A,2024-01-31 11:32:00,21,0
439,end,2024-01-31 12:19:00,22,0
639,start,2024-01-31 00:17:00,1,0
639,G,2024-01-31 00:31:00,2,0
639,O,2024-01-31 01:08:00,3,0
639,O,2024-01-31 01:36:00,4,0
639,O,2024-01-31 02:34:00,5,0
639,P,2024-01-31 02:41:00,6,0
639,E,2024-01-31 03:15:00,7,0
639,S,2024-01-31 03:59:00,8,0
639,K,2024-01-31 04:42:00,9,0
639,M,2024-01-31 05:42:00,10,0
639,I,2024-01-31 06:39:00,11,0
639,F,2024-01-31 06:48:00,12,0
639,C,2024-01-31 07:01:00,13,0
639,M,2024-01-31 07:42:00,14,0
639,K,2024-01-31 08:04:00,15,0
639,K,2024-01-31 09:03:00,16,0
639,K,2024-01-31 09:05:00,17,0
639,D,2024-01-31 10:01:00,18,0
639,C,2024-01-31 11:01:00,19,0
639,P,2024-01-31 11:09:00,20,0
639,A,2024-01-31 11:32:00,21,0
639,end,2024-01-31 12:19:00,22,0
839,start,2024-01-31 00:17:00,1,0
839,G,2024-01-31 00:31:00,2,0
839,O,2024-01-31 01:08:00,3,0
839,O,2024-01-31 01:36:00,4,0
839,O,2024-01-31 02:34:00,5,0
839,P,2024-01-31 02:41:00,6,0
839,E,2024-01-31 03:15:00,7,0
839,S,2024-01-31 03:59:00,8,0
839,K,2024-01-31 04:42:00,9,0
839,M,2024-01-31 05:42:00,10,0
839,I,2024-01-31 06:39:00,11,0
839,F,2024-01-31 06:48:00,12,0
839,C,2024-01-31 07:01:00,13,0
839,M,2024-01-31 07:42:00,14,0
839,K,2024-01-31 08:04:00,15,0
839,K,2024-01-31 09:03:00,16,0
839,K,2024-01-31 09:05:00,17,0
839,D,2024-01-31 10:01:00,18,0
839,C,2024-01-31 11:01:00,19,0
839,P,2024-01-31 11:09:00,20,0
839,A,2024-01-31 11:32:00,21,0
839,end,2024-01-31 12:19:00,22,0
1039,start,2024-01-31 00:17:00,1,0
1039,G,2024-01-31 00:31:00,2,0
1039,O,2024-01-31 01:08:00,3,0
1039,O,2024-01-31 01:36:00,4,0
1039,O,2024-01-31 02:34:00,5,0
1039,P,2024-01-31 02:41:00,6,0
1039,E,2024-01-31 03:15:00,7,0
1039,S,2024-01-31 03:59:00,8,0
1039,K,2024-01-31 04:42:00,9,0
1039,M,2024-01-31 05:42:00,10,0
1039,I,2024-01-31 06:39:00,11,0
1039,F,2024-01-31 06:48:00,12,0
1039,C,2024-01-31 07:01:00,13,0
1039,M,2024-01-31 07:42:00,14,0
1039,K,2024-01-31 08:04:00,15,0
1039,K,2024-01-31 09:03:00,16,0
1039,K,2024-01-31 09:05:00,17,0
1039,D,2024-01-31 10:01:00,18,0
1039,C,2024-01-31 11:01:00,19,0
1039,P,2024-01-31 11:09:00,20,0
1039,A,2024-01-31 11:32:00,21,0
1039,end,2024-01-31 12:19:00,22,0
40,start,2024-01-31 00:24:00,1,1
40,D,2024-01-31 00:33:00,2,1
40,S,2024-01-31 01:28:00,3,1
40,P,2024-01-31 02:27:00,4,1
40,G,2024-01-31 03:21:00,5,1
40,L,2024-01-31 03:58:00,6,1
40,A,2024-01-31 04:44:00,7,1
40,S,2024-01-31 05:28:00,8,1
40,K,2024-01-31 06:17:00,9,1
40,L,2024-01-31 06:29:00,10,1
40,J,2024-01-31 07:25:00,11,1
40,B,2024-01-31 07:59:00,12,1
40,Q,2024-01-31 08:30:00,13,1
40,N,2024-01-31 09:22:00,14,1
40,N,2024-01-31 10:10:00,15,1
40,E,2024-01-31 10:20:00,16,1
40,P,2024-01-31 10:27:00,17,1
40,P,2024-01-31 10:43:00,18,1
40,T,2024-01-31 11:17:00,19,1
40,J,2024-01-31 12:11:00,20,1
40,L,2024-01-31 12:29:00,21,1
40,Q,2024-01-31 13:12:00,22,1
40,I,2024-01-31 14:03:00,23,1
40,U,2024-01-31 14:27:00,24,1
40,end,2024-01-31 14:36:00,25,1
240,start,2024-01-31 00:24:00,1,1
240,D,2024-01-31 00:33:00,2,1
240,S,2024-01-31 01:28:00,3,1
240,P,2024-01-31 02:27:00,4,1
240,G,2024-01-31 03:21:00,5,1
240,L,2024-01-31 03:58:00,6,1
240,A,2024-01-31 04:44:00,7,1
240,S,2024-01-31 05:28:00,8,1
240,K,2024-01-31 06:17:00,9,1
240,L,2024-01-31 06:29:00,10,1
240,J,2024-01-31 07:25:00,11,1
240,B,2024-01-31 07:59:00,12,1
240,Q,2024-01-31 08:30:00,13,1
240,N,2024-01-31 09:22:00,14,1
240,N,2024-01-31 10:10:00,15,1
240,E,2024-01-31 10:20:00,16,1
240,P,2024-01-31 10:27:00,17,1
240,P,2024-01-31 10:43:00,18,1
240,T,2024-01-31 11:17:00,19,1
240,J,2024-01-31 12:11:00,20,1
240,L,2024-01-31 12:29:00,21,1
240,Q,2024-01-31 13:12:00,22,1
240,I,2024-01-31 14:03:00,23,1
240,U,2024-01-31 14:27:00,24,1
240,end,2024-01-31 14:36:00,25,1
440,start,2024-01-31 00:24:00,1,1
440,D,2024-01-31 00:33:00,2,1
440,S,2024-01-31 01:28:00,3,1
440,P,2024-01-31 02:27:00,4,1
440,G,2024-01-31 03:21:00,5,1
440,L,2024-01-31 03:58:00,6,1
440,A,2024-01-31 04:44:00,7,1
440,S,2024-01-31 05:28:00,8,1
440,K,2024-01-31 06:17:00,9,1
440,L,2024-01-31 06:29:00,10,1
440,J,2024-01-31 07:25:00,11,1
440,B,2024-01-31 07:59:00,12,1
440,Q,2024-01-31 08:30:00,13,1
440,N,2024-01-31 09:22:00,14,1
440,N,2024-01-31 10:10:00,15,1
440,E,2024-01-31 10:20:00,16,1
440,P,2024-01-31 10:27:00,17,1
440,P,2024-01-31 10:43:00,18,1
440,T,2024-01-31 11:17:00,19,1
440,J,2024-01-31 12:11:00,20,1
440,L,2024-01-31 12:29:00,21,1
440,Q,2024-01-31 13:12:00,22,1
440,I,2024-01-31 14:03:00,23,1
440,U,2024-01-31 14:27:00,24,1
440,end,2024-01-31 14:36:00,25,1
640,start,2024-01-31 00:24:00,1,1
640,D,2024-01-31 00:33:00,2,1
640,S,2024-01-31 01:28:00,3,1
640,P,2024-01-31 02:27:00,4,1
640,G,2024-01-31 03:21:00,5,1
640,L,2024-01-31 03:58:00,6,1
640,A,2024-01-31 04:44:00,7,1
640,S,2024-01-31 05:28:00,8,1
640,K,2024-01-31 06:17:00,9,1
640,L,2024-01-31 06:29:00,10,1
640,J,2024-01-31 07:25:00,11,1
640,B,2024-01-31 07:59:00,12,1
640,Q,2024-01-31 08:30:00,13,1
640,N,2024-01-31 09:22:00,14,1
640,N,2024-01-31 10:10:00,15,1
640,E,2024-01-31 10:20:00,16,1
640,P,2024-01-31 10:27:00,17,1
640,P,2024-01-31 10:43:00,18,1
640,T,2024-01-31 11:17:00,19,1
640,J,2024-01-31 12:11:00,20,1
640,L,2024-01-31 12:29:00,21,1
640,Q,2024-01-31 13:12:00,22,1
640,I,2024-01-31 14:03:00,23,1
640,U,2024-01-31 14:27:00,24,1
640,end,2024-01-31 14:36:00,25,1
840,start,2024-01-31 00:24:00,1,1
840,D,2024-01-31 00:33:00,2,1
840,S,2024-01-31 01:28:00,3,1
840,P,2024-01-31 02:27:00,4,1
840,G,2024-01-31 03:21:00,5,1
840,L,2024-01-31 03:58:00,6,1
840,A,2024-01-31 04:44:00,7,1
840,S,2024-01-31 05:28:00,8,1
840,K,2024-01-31 06:17:00,9,1
840,L,2024-01-31 06:29:00,10,1
840,J,2024-01-31 07:25:00,11,1
840,B,2024-01-31 07:59:00,12,1
840,Q,2024-01-31 08:30:00,13,1
840,N,2024-01-31 09:22:00,14,1
840,N,2024-01-31 10:10:00,15,1
840,E,2024-01-31 10:20:00,16,1
840,P,2024-01-31 10:27:00,17,1
840,P,2024-01-31 10:43:00,18,1
840,T,2024-01-31 11:17:00,19,1
840,J,2024-01-31 12:11:00,20,1
840,L,2024-01-31 12:29:00,21,1
840,Q,2024-01-31 13:12:00,22,1
840,I,2024-01-31 14:03:00,23,1
840,U,2024-01-31 14:27:00,24,1
840,end,2024-01-31 14:36:00,25,1
1040,start,2024-01-31 00:24:00,1,1
1040,D,2024-01-31 00:33:00,2,1
1040,S,2024-01-31 01:28:00,3,1
1040,P,2024-01-31 02:27:00,4,1
1040,G,2024-01-31 03:21:00,5,1
1040,L,2024-01-31 03:58:00,6,1
1040,A,2024-01-31 04:44:00,7,1
1040,S,2024-01-31 05:28:00,8,1
1040,K,2024-01-31 06:17:00,9,1
1040,L,2024-01-31 06:29:00,10,1
1040,J,2024-01-31 07:25:00,11,1
1040,B,2024-01-31 07:59:00,12,1
1040,Q,2024-01-31 08:30:00,13,1
1040,N,2024-01-31 09:22:00,14,1
1040,N,2024-01-31 10:10:00,15,1
1040,E,2024-01-31 10:20:00,16,1
1040,P,2024-01-31 10:27:00,17,1
1040,P,2024-01-31 10:43:00,18,1
1040,T,2024-01-31 11:17:00,19,1
1040,J,2024-01-31 12:11:00,20,1
1040,L,2024-01-31 12:29:00,21,1
1040,Q,2024-01-31 13:12:00,22,1
1040,I,2024-01-31 14:03:00,23,1
1040,U,2024-01-31 14:27:00,24,1
1040,end,2024-01-31 14:36:00,25,1
1240,start,2024-01-31 00:24:00,1,1
1240,D,2024-01-31 00:33:00,2,1
1240,S,2024-01-31 01:28:00,3,1
1240,P,2024-01-31 02:27:00,4,1
1240,G,2024-01-31 03:21:00,5,1
1240,L,2024-01-31 03:58:00,6,1
1240,A,2024-01-31 04:44:00,7,1
1240,S,2024-01-31 05:28:00,8,1
1240,K,2024-01-31 06:17:00,9,1
1240,L,2024-01-31 06:29:00,10,1
1240,J,2024-01-31 07:25:00,11,1
1240,B,2024-01-31 07:59:00,12,1
1240,Q,2024-01-31 08:30:00,13,1
1240,N,2024-01-31 09:22:00,14,1
1240,N,2024-01-31 10:10:00,15,1
1240,E,2024-01-31 10:20:00,16,1
1240,P,2024-01-31 10:27:00,17,1
1240,P,2024-01-31 10:43:00,18,1
1240,T,2024-01-31 11:17:00,19,1
1240,J,2024-01-31 12:11:00,20,1
1240,L,2024-01-31 12:29:00,21,1
1240,Q,2024-01-31 13:12:00,22,1
1240,I,2024-01-31 14:03:00,23,1
1240,U,2024-01-31 14:27:00,24,1
1240,end,2024-01-31 14:36:00,25,1
1440,start,2024-01-31 00:24:00,1,1
1440,D,2024-01-31 00:33:00,2,1
1440,S,2024-01-31 01:28:00,3,1
1440,P,2024-01-31 02:27:00,4,1
1440,G,2024-01-31 03:21:00,5,1
1440,L,2024-01-31 03:58:00,6,1
1440,A,2024-01-31 04:44:00,7,1
1440,S,2024-01-31 05:28:00,8,1
1440,K,2024-01-31 06:17:00,9,1
1440,L,2024-01-31 06:29:00,10,1
1440,J,2024-01-31 07:25:00,11,1
1440,B,2024-01-31 07:59:00,12,1
1440,Q,2024-01-31 08:30:00,13,1
1440,N,2024-01-31 09:22:00,14,1
1440,N,2024-01-31 10:10:00,15,1
1440,E,2024-01-31 10:20:00,16,1
1440,P,2024-01-31 10:27:00,17,1
1440,P,2024-01-31 10:43:00,18,1
1440,T,2024-01-31 11:17:00,19,1
1440,J,2024-01-31 12:11:00,20,1
1440,L,2024-01-31 12:29:00,21,1
1440,Q,2024-01-31 13:12:00,22,1
1440,I,2024-01-31 14:03:00,23,1
1440,U,2024-01-31 14:27:00,24,1
1440,end,2024-01-31 14:36:00,25,1
41,start,2024-01-31 00:25:00,1,0
41,D,2024-01-31 00:45:00,2,0
41,B,2024-01-31 00:52:00,3,0
41,B,2024-01-31 01:15:00,4,0
41,R,2024-01-31 01:38:00,5,0
41,U,2024-01-31 01:40:00,6,0
41,J,2024-01-31 02:08:00,7,0
41,O,2024-01-31 02:59:00,8,0
41,J,2024-01-31 03:57:00,9,0
41,K,2024-01-31 04:04:00,10,0
41,L,2024-01-31 04:17:00,11,0
41,B,2024-01-31 04:27:00,12,0
41,D,2024-01-31 05:11:00,13,0
41,L,2024-01-31 05:49:00,14,0
41,M,2024-01-31 05:59:00,15,0
41,P,2024-01-31 06:52:00,16,0
41,U,2024-01-31 06:57:00,17,0
41,H,2024-01-31 07:09:00,18,0
41,A,2024-01-31 07:32:00,19,0
41,M,2024-01-31 07:51:00,20,0
41,H,2024-01-31 08:43:00,21,0
41,end,2024-01-31 09:14:00,22,0
42,start,2024-01-31 00:16:00,1,1
42,D,2024-01-31 00:27:00,2,1
42,S,2024-01-31 01:21:00,3,1
42,N,2024-01-31 01:36:00,4,1
42,A,2024-01-31 01:42:00,5,1
42,R,2024-01-31 02:23:00,6,1
42,T,2024-01-31 02:31:00,7,1
42,O,2024-01-31 03:01:00,8,1
42,Q,2024-01-31 03:56:00,9,1
42,P,2024-01-31 04:56:00,10,1
42,O,2024-01-31 05:19:00,11,1
42,C,2024-01-31 05:20:00,12,1
42,Q,2024-01-31 05:37:00,13,1
42,B,2024-01-31 05:56:00,14,1
42,P,2024-01-31 06:44:00,15,1
42,F,2024-01-31 07:15:00,16,1
42,B,2024-01-31 07:28:00,17,1
42,P,2024-01-31 07:43:00,18,1
42,B,2024-01-31 08:03:00,19,1
42,B,2024-01-31 08:26:00,20,1
42,I,2024-01-31 09:03:00,21,1
42,M,2024-01-31 09:38:00,22,1
42,end,2024-01-31 10:04:00,23,1
242,start,2024-01-31 00:16:00,1,1
242,D,2024-01-31 00:27:00,2,1
242,S,2024-01-31 01:21:00,3,1
242,N,2024-01-31 01:36:00,4,1
242,A,2024-01-31 01:42:00,5,1
242,R,2024-01-31 02:23:00,6,1
242,T,2024-01-31 02:31:00,7,1
242,O,2024-01-31 03:01:00,8,1
242,Q,2024-01-31 03:56:00,9,1
242,P,2024-01-31 04:56:00,10,1
242,O,2024-01-31 05:19:00,11,1
242,C,2024-01-31 05:20:00,12,1
242,Q,2024-01-31 05:37:00,13,1
242,B,2024-01-31 05:56:00,14,1
242,P,2024-01-31 06:44:00,15,1
242,F,2024-01-31 07:15:00,16,1
242,B,2024-01-31 07:28:00,17,1
242,P,2024-01-31 07:43:00,18,1
242,B,2024-01-31 08:03:00,19,1
242,B,2024-01-31 08:26:00,20,1
242,I,2024-01-31 09:03:00,21,1
242,M,2024-01-31 09:38:00,22,1
242,end,2024-01-31 10:04:00,23,1
43,start,2024-01-31 00:00:00,1,0
43,R,2024-01-31 00:20:00,2,0
43,P,2024-01-31 00:36:00,3,0
43,N,2024-01-31 01:10:00,4,0
43,L,2024-01-31 01:48:00,5,0
43,C,2024-01-31 02:39:00,6,0
43,T,2024-01-31 02:51:00,7,0
43,F,2024-01-31 03:09:00,8,0
43,J,2024-01-31 03:59:00,9,0
43,M,2024-01-31 04:27:00,10,0
43,L,2024-01-31 05:01:00,11,0
43,I,2024-01-31 05:39:00,12,0
43,Q,2024-01-31 06:34:00,13,0
43,H,2024-01-31 07:26:00,14,0
43,U,2024-01-31 08:22:00,15,0
43,B,2024-01-31 08:29:00,16,0
43,A,2024-01-31 08:52:00,17,0
43,O,2024-01-31 08:53:00,18,0
43,O,2024-01-31 09:47:00,19,0
43,F,2024-01-31 09:51:00,20,0
43,D,2024-01-31 10:22:00,21,0
43,end,2024-01-31 11:18:00,22,0
243,start,2024-01-31 00:00:00,1,0
243,R,2024-01-31 00:20:00,2,0
243,P,2024-01-31 00:36:00,3,0
243,N,2024-01-31 01:10:00,4,0
243,L,2024-01-31 01:48:00,5,0
243,C,2024-01-31 02:39:00,6,0
243,T,2024-01-31 02:51:00,7,0
243,F,2024-01-31 03:09:00,8,0
243,J,2024-01-31 03:59:00,9,0
243,M,2024-01-31 04:27:00,10,0
243,L,2024-01-31 05:01:00,11,0
243,I,2024-01-31 05:39:00,12,0
243,Q,2024-01-31 06:34:00,13,0
243,H,2024-01-31 07:26:00,14,0
243,U,2024-01-31 08:22:00,15,0
243,B,2024-01-31 08:29:00,16,0
243,A,2024-01-31 08:52:00,17,0
243,O,2024-01-31 08:53:00,18,0
243,O,2024-01-31 09:47:00,19,0
243,F,2024-01-31 09:51:00,20,0
243,D,2024-01-31 10:22:00,21,0
243,end,2024-01-31 11:18:00,22,0
443,start,2024-01-31 00:00:00,1,0
443,R,2024-01-31 00:20:00,2,0
443,P,2024-01-31 00:36:00,3,0
443,N,2024-01-31 01:10:00,4,0
443,L,2024-01-31 01:48:00,5,0
443,C,2024-01-31 02:39:00,6,0
443,T,2024-01-31 02:51:00,7,0
443,F,2024-01-31 03:09:00,8,0
443,J,2024-01-31 03:59:00,9,0
443,M,2024-01-31 04:27:00,10,0
443,L,2024-01-31 05:01:00,11,0
443,I,2024-01-31 05:39:00,12,0
443,Q,2024-01-31 06:34:00,13,0
443,H,2024-01-31 07:26:00,14,0
443,U,2024-01-31 08:22:00,15,0
443,B,2024-01-31 08:29:00,16,0
443,A,2024-01-31 08:52:00,17,0
443,O,2024-01-31 08:53:00,18,0
443,O,2024-01-31 09:47:00,19,0
443,F,2024-01-31 09:51:00,20,0
443,D,2024-01-31 10:22:00,21,0
443,end,2024-01-31 11:18:00,22,0
643,start,2024-01-31 00:00:00,1,0
643,R,2024-01-31 00:20:00,2,0
643,P,2024-01-31 00:36:00,3,0
643,N,2024-01-31 01:10:00,4,0
643,L,2024-01-31 01:48:00,5,0
643,C,2024-01-31 02:39:00,6,0
643,T,2024-01-31 02:51:00,7,0
643,F,2024-01-31 03:09:00,8,0
643,J,2024-01-31 03:59:00,9,0
643,M,2024-01-31 04:27:00,10,0
643,L,2024-01-31 05:01:00,11,0
643,I,2024-01-31 05:39:00,12,0
643,Q,2024-01-31 06:34:00,13,0
643,H,2024-01-31 07:26:00,14,0
643,U,2024-01-31 08:22:00,15,0
643,B,2024-01-31 08:29:00,16,0
643,A,2024-01-31 08:52:00,17,0
643,O,2024-01-31 08:53:00,18,0
643,O,2024-01-31 09:47:00,19,0
643,F,2024-01-31 09:51:00,20,0
643,D,2024-01-31 10:22:00,21,0
643,end,2024-01-31 11:18:00,22,0
843,start,2024-01-31 00:00:00,1,0
843,R,2024-01-31 00:20:00,2,0
843,P,2024-01-31 00:36:00,3,0
843,N,2024-01-31 01:10:00,4,0
843,L,2024-01-31 01:48:00,5,0
843,C,2024-01-31 02:39:00,6,0
843,T,2024-01-31 02:51:00,7,0
843,F,2024-01-31 03:09:00,8,0
843,J,2024-01-31 03:59:00,9,0
843,M,2024-01-31 04:27:00,10,0
843,L,2024-01-31 05:01:00,11,0
843,I,2024-01-31 05:39:00,12,0
843,Q,2024-01-31 06:34:00,13,0
843,H,2024-01-31 07:26:00,14,0
843,U,2024-01-31 08:22:00,15,0
843,B,2024-01-31 08:29:00,16,0
843,A,2024-01-31 08:52:00,17,0
843,O,2024-01-31 08:53:00,18,0
843,O,2024-01-31 09:47:00,19,0
843,F,2024-01-31 09:51:00,20,0
843,D,2024-01-31 10:22:00,21,0
843,end,2024-01-31 11:18:00,22,0
1043,start,2024-01-31 00:00:00,1,0
1043,R,2024-01-31 00:20:00,2,0
1043,P,2024-01-31 00:36:00,3,0
1043,N,2024-01-31 01:10:00,4,0
1043,L,2024-01-31 01:48:00,5,0
1043,C,2024-01-31 02:39:00,6,0
1043,T,2024-01-31 02:51:00,7,0
1043,F,2024-01-31 03:09:00,8,0
1043,J,2024-01-31 03:59:00,9,0
1043,M,2024-01-31 04:27:00,10,0
1043,L,2024-01-31 05:01:00,11,0
1043,I,2024-01-31 05:39:00,12,0
1043,Q,2024-01-31 06:34:00,13,0
1043,H,2024-01-31 07:26:00,14,0
1043,U,2024-01-31 08:22:00,15,0
1043,B,2024-01-31 08:29:00,16,0
1043,A,2024-01-31 08:52:00,17,0
1043,O,2024-01-31 08:53:00,18,0
1043,O,2024-01-31 09:47:00,19,0
1043,F,2024-01-31 09:51:00,20,0
1043,D,2024-01-31 10:22:00,21,0
1043,end,2024-01-31 11:18:00,22,0
1243,start,2024-01-31 00:00:00,1,0
1243,R,2024-01-31 00:20:00,2,0
1243,P,2024-01-31 00:36:00,3,0
1243,N,2024-01-31 01:10:00,4,0
1243,L,2024-01-31 01:48:00,5,0
1243,C,2024-01-31 02:39:00,6,0
1243,T,2024-01-31 02:51:00,7,0
1243,F,2024-01-31 03:09:00,8,0
1243,J,2024-01-31 03:59:00,9,0
1243,M,2024-01-31 04:27:00,10,0
1243,L,2024-01-31 05:01:00,11,0
1243,I,2024-01-31 05:39:00,12,0
1243,Q,2024-01-31 06:34:00,13,0
1243,H,2024-01-31 07:26:00,14,0
1243,U,2024-01-31 08:22:00,15,0
1243,B,2024-01-31 08:29:00,16,0
1243,A,2024-01-31 08:52:00,17,0
1243,O,2024-01-31 08:53:00,18,0
1243,O,2024-01-31 09:47:00,19,0
1243,F,2024-01-31 09:51:00,20,0
1243,D,2024-01-31 10:22:00,21,0
1243,end,2024-01-31 11:18:00,22,0
1443,start,2024-01-31 00:00:00,1,0
1443,R,2024-01-31 00:20:00,2,0
1443,P,2024-01-31 00:36:00,3,0
1443,N,2024-01-31 01:10:00,4,0
1443,L,2024-01-31 01:48:00,5,0
1443,C,2024-01-31 02:39:00,6,0
1443,T,2024-01-31 02:51:00,7,0
1443,F,2024-01-31 03:09:00,8,0
1443,J,2024-01-31 03:59:00,9,0
1443,M,2024-01-31 04:27:00,10,0
1443,L,2024-01-31 05:01:00,11,0
1443,I,2024-01-31 05:39:00,12,0
1443,Q,2024-01-31 06:34:00,13,0
1443,H,2024-01-31 07:26:00,14,0
1443,U,2024-01-31 08:22:00,15,0
1443,B,2024-01-31 08:29:00,16,0
1443,A,2024-01-31 08:52:00,17,0
1443,O,2024-01-31 08:53:00,18,0
1443,O,2024-01-31 09:47:00,19,0
1443,F,2024-01-31 09:51:00,20,0
1443,D,2024-01-31 10:22:00,21,0
1443,end,2024-01-31 11:18:00,22,0
1643,start,2024-01-31 00:00:00,1,0
1643,R,2024-01-31 00:20:00,2,0
1643,P,2024-01-31 00:36:00,3,0
1643,N,2024-01-31 01:10:00,4,0
1643,L,2024-01-31 01:48:00,5,0
1643,C,2024-01-31 02:39:00,6,0
1643,T,2024-01-31 02:51:00,7,0
1643,F,2024-01-31 03:09:00,8,0
1643,J,2024-01-31 03:59:00,9,0
1643,M,2024-01-31 04:27:00,10,0
1643,L,2024-01-31 05:01:00,11,0
1643,I,2024-01-31 05:39:00,12,0
1643,Q,2024-01-31 06:34:00,13,0
1643,H,2024-01-31 07:26:00,14,0
1643,U,2024-01-31 08:22:00,15,0
1643,B,2024-01-31 08:29:00,16,0
1643,A,2024-01-31 08:52:00,17,0
1643,O,2024-01-31 08:53:00,18,0
1643,O,2024-01-31 09:47:00,19,0
1643,F,2024-01-31 09:51:00,20,0
1643,D,2024-01-31 10:22:00,21,0
1643,end,2024-01-31 11:18:00,22,0
1843,start,2024-01-31 00:00:00,1,0
1843,R,2024-01-31 00:20:00,2,0
1843,P,2024-01-31 00:36:00,3,0
1843,N,2024-01-31 01:10:00,4,0
1843,L,2024-01-31 01:48:00,5,0
1843,C,2024-01-31 02:39:00,6,0
1843,T,2024-01-31 02:51:00,7,0
1843,F,2024-01-31 03:09:00,8,0
1843,J,2024-01-31 03:59:00,9,0
1843,M,2024-01-31 04:27:00,10,0
1843,L,2024-01-31 05:01:00,11,0
1843,I,2024-01-31 05:39:00,12,0
1843,Q,2024-01-31 06:34:00,13,0
1843,H,2024-01-31 07:26:00,14,0
1843,U,2024-01-31 08:22:00,15,0
1843,B,2024-01-31 08:29:00,16,0
1843,A,2024-01-31 08:52:00,17,0
1843,O,2024-01-31 08:53:00,18,0
1843,O,2024-01-31 09:47:00,19,0
1843,F,2024-01-31 09:51:00,20,0
1843,D,2024-01-31 10:22:00,21,0
1843,end,2024-01-31 11:18:00,22,0
44,start,2024-01-31 00:11:00,1,1
